areaType,areaName,areaCode,date,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
nation,Scotland,S92000003,2020-03-26,12,59
nation,Scotland,S92000003,2020-03-25,11,47
nation,Scotland,S92000003,2020-03-24,7,36
nation,Scotland,S92000003,2020-03-23,4,29
nation,Scotland,S92000003,2020-03-22,5,25
nation,Scotland,S92000003,2020-03-21,6,20
nation,Scotland,S92000003,2020-03-20,5,14
nation,Scotland,S92000003,2020-03-19,3,9
nation,Scotland,S92000003,2020-03-18,0,6
nation,Scotland,S92000003,2020-03-17,2,6
nation,Scotland,S92000003,2020-03-16,1,4
nation,Scotland,S92000003,2020-03-15,0,3
nation,Scotland,S92000003,2020-03-14,2,3
nation,Scotland,S92000003,2020-03-13,0,1
nation,Scotland,S92000003,2020-03-12,1,1
nation,Wales,W92000004,2021-09-27,0,5870
nation,Wales,W92000004,2021-09-26,1,5870
nation,Wales,W92000004,2021-09-25,4,5869
nation,Wales,W92000004,2021-09-24,3,5865
nation,Wales,W92000004,2021-09-23,8,5862
nation,Wales,W92000004,2021-09-22,5,5854
nation,Wales,W92000004,2021-09-21,3,5849
nation,Wales,W92000004,2021-09-20,8,5846
nation,Wales,W92000004,2021-09-19,3,5838
nation,Wales,W92000004,2021-09-18,5,5835
nation,Wales,W92000004,2021-09-17,15,5830
nation,Wales,W92000004,2021-09-16,14,5815
nation,Wales,W92000004,2021-09-15,14,5801
nation,Wales,W92000004,2021-09-14,6,5787
nation,Wales,W92000004,2021-09-13,7,5781
nation,Wales,W92000004,2021-09-12,7,5774
nation,Wales,W92000004,2021-09-11,6,5767
nation,Wales,W92000004,2021-09-10,10,5761
nation,Wales,W92000004,2021-09-09,11,5751
nation,Wales,W92000004,2021-09-08,6,5740
nation,Wales,W92000004,2021-09-07,8,5734
nation,Wales,W92000004,2021-09-06,3,5726
nation,Wales,W92000004,2021-09-05,10,5723
nation,Wales,W92000004,2021-09-04,6,5713
nation,Wales,W92000004,2021-09-03,5,5707
nation,Wales,W92000004,2021-09-02,9,5702
nation,Wales,W92000004,2021-09-01,1,5693
nation,Wales,W92000004,2021-08-31,4,5692
nation,Wales,W92000004,2021-08-30,3,5688
nation,Wales,W92000004,2021-08-29,6,5685
nation,Wales,W92000004,2021-08-28,3,5679
nation,Wales,W92000004,2021-08-27,6,5676
nation,Wales,W92000004,2021-08-26,1,5670
nation,Wales,W92000004,2021-08-25,5,5669
nation,Wales,W92000004,2021-08-24,1,5664
nation,Wales,W92000004,2021-08-23,3,5663
nation,Wales,W92000004,2021-08-22,1,5660
nation,Wales,W92000004,2021-08-21,0,5659
nation,Wales,W92000004,2021-08-20,4,5659
nation,Wales,W92000004,2021-08-19,2,5655
nation,Wales,W92000004,2021-08-18,2,5653
nation,Wales,W92000004,2021-08-17,1,5651
nation,Wales,W92000004,2021-08-16,0,5650
nation,Wales,W92000004,2021-08-15,5,5650
nation,Wales,W92000004,2021-08-14,4,5645
nation,Wales,W92000004,2021-08-13,1,5641
nation,Wales,W92000004,2021-08-12,4,5640
nation,Wales,W92000004,2021-08-11,0,5636
nation,Wales,W92000004,2021-08-10,4,5636
nation,Wales,W92000004,2021-08-09,2,5632
nation,Wales,W92000004,2021-08-08,0,5630
nation,Wales,W92000004,2021-08-07,1,5630
nation,Wales,W92000004,2021-08-06,2,5629
nation,Wales,W92000004,2021-08-05,1,5627
nation,Wales,W92000004,2021-08-04,0,5626
nation,Wales,W92000004,2021-08-03,4,5626
nation,Wales,W92000004,2021-08-02,3,5622
nation,Wales,W92000004,2021-08-01,3,5619
nation,Wales,W92000004,2021-07-31,2,5616
nation,Wales,W92000004,2021-07-30,0,5614
nation,Wales,W92000004,2021-07-29,1,5614
nation,Wales,W92000004,2021-07-28,4,5613
nation,Wales,W92000004,2021-07-27,3,5609
nation,Wales,W92000004,2021-07-26,2,5606
nation,Wales,W92000004,2021-07-25,2,5604
nation,Wales,W92000004,2021-07-24,3,5602
nation,Wales,W92000004,2021-07-23,2,5599
nation,Wales,W92000004,2021-07-22,1,5597
nation,Wales,W92000004,2021-07-21,1,5596
nation,Wales,W92000004,2021-07-20,2,5595
nation,Wales,W92000004,2021-07-19,2,5593
nation,Wales,W92000004,2021-07-18,1,5591
nation,Wales,W92000004,2021-07-17,1,5590
nation,Wales,W92000004,2021-07-16,3,5589
nation,Wales,W92000004,2021-07-15,1,5586
nation,Wales,W92000004,2021-07-14,2,5585
nation,Wales,W92000004,2021-07-13,2,5583
nation,Wales,W92000004,2021-07-12,0,5581
nation,Wales,W92000004,2021-07-11,1,5581
nation,Wales,W92000004,2021-07-10,1,5580
nation,Wales,W92000004,2021-07-09,1,5579
nation,Wales,W92000004,2021-07-08,0,5578
nation,Wales,W92000004,2021-07-07,1,5578
nation,Wales,W92000004,2021-07-06,0,5577
nation,Wales,W92000004,2021-07-05,0,5577
nation,Wales,W92000004,2021-07-04,0,5577
nation,Wales,W92000004,2021-07-03,1,5577
nation,Wales,W92000004,2021-07-02,1,5576
nation,Wales,W92000004,2021-07-01,0,5575
nation,Wales,W92000004,2021-06-30,0,5575
nation,Wales,W92000004,2021-06-29,1,5575
nation,Wales,W92000004,2021-06-28,0,5574
nation,Wales,W92000004,2021-06-27,0,5574
nation,Wales,W92000004,2021-06-26,0,5574
nation,Wales,W92000004,2021-06-25,0,5574
nation,Wales,W92000004,2021-06-24,0,5574
nation,Wales,W92000004,2021-06-23,1,5574
nation,Wales,W92000004,2021-06-22,0,5573
nation,Wales,W92000004,2021-06-21,1,5573
nation,Wales,W92000004,2021-06-20,0,5572
nation,Wales,W92000004,2021-06-19,2,5572
nation,Wales,W92000004,2021-06-18,0,5570
nation,Wales,W92000004,2021-06-17,0,5570
nation,Wales,W92000004,2021-06-16,0,5570
nation,Wales,W92000004,2021-06-15,0,5570
nation,Wales,W92000004,2021-06-14,0,5570
nation,Wales,W92000004,2021-06-13,0,5570
nation,Wales,W92000004,2021-06-12,0,5570
nation,Wales,W92000004,2021-06-11,0,5570
nation,Wales,W92000004,2021-06-10,0,5570
nation,Wales,W92000004,2021-06-09,1,5570
nation,Wales,W92000004,2021-06-08,0,5569
nation,Wales,W92000004,2021-06-07,0,5569
nation,Wales,W92000004,2021-06-06,0,5569
nation,Wales,W92000004,2021-06-05,1,5569
nation,Wales,W92000004,2021-06-04,0,5568
nation,Wales,W92000004,2021-06-03,0,5568
nation,Wales,W92000004,2021-06-02,0,5568
nation,Wales,W92000004,2021-06-01,0,5568
nation,Wales,W92000004,2021-05-31,0,5568
nation,Wales,W92000004,2021-05-30,0,5568
nation,Wales,W92000004,2021-05-29,0,5568
nation,Wales,W92000004,2021-05-28,0,5568
nation,Wales,W92000004,2021-05-27,0,5568
nation,Wales,W92000004,2021-05-26,0,5568
nation,Wales,W92000004,2021-05-25,1,5568
nation,Wales,W92000004,2021-05-24,1,5567
nation,Wales,W92000004,2021-05-23,0,5566
nation,Wales,W92000004,2021-05-22,0,5566
nation,Wales,W92000004,2021-05-21,0,5566
nation,Wales,W92000004,2021-05-20,0,5566
nation,Wales,W92000004,2021-05-19,2,5566
nation,Wales,W92000004,2021-05-18,2,5564
nation,Wales,W92000004,2021-05-17,1,5562
nation,Wales,W92000004,2021-05-16,0,5561
nation,Wales,W92000004,2021-05-15,0,5561
nation,Wales,W92000004,2021-05-14,3,5561
nation,Wales,W92000004,2021-05-13,0,5558
nation,Wales,W92000004,2021-05-12,0,5558
nation,Wales,W92000004,2021-05-11,0,5558
nation,Wales,W92000004,2021-05-10,0,5558
nation,Wales,W92000004,2021-05-09,1,5558
nation,Wales,W92000004,2021-05-08,0,5557
nation,Wales,W92000004,2021-05-07,2,5557
nation,Wales,W92000004,2021-05-06,2,5555
nation,Wales,W92000004,2021-05-05,0,5553
nation,Wales,W92000004,2021-05-04,1,5553
nation,Wales,W92000004,2021-05-03,0,5552
nation,Wales,W92000004,2021-05-02,1,5552
nation,Wales,W92000004,2021-05-01,0,5551
nation,Wales,W92000004,2021-04-30,0,5551
nation,Wales,W92000004,2021-04-29,1,5551
nation,Wales,W92000004,2021-04-28,0,5550
nation,Wales,W92000004,2021-04-27,0,5550
nation,Wales,W92000004,2021-04-26,1,5550
nation,Wales,W92000004,2021-04-25,1,5549
nation,Wales,W92000004,2021-04-24,0,5548
nation,Wales,W92000004,2021-04-23,2,5548
nation,Wales,W92000004,2021-04-22,0,5546
nation,Wales,W92000004,2021-04-21,1,5546
nation,Wales,W92000004,2021-04-20,1,5545
nation,Wales,W92000004,2021-04-19,0,5544
nation,Wales,W92000004,2021-04-18,2,5544
nation,Wales,W92000004,2021-04-17,2,5542
nation,Wales,W92000004,2021-04-16,0,5540
nation,Wales,W92000004,2021-04-15,1,5540
nation,Wales,W92000004,2021-04-14,3,5539
nation,Wales,W92000004,2021-04-13,0,5536
nation,Wales,W92000004,2021-04-12,2,5536
nation,Wales,W92000004,2021-04-11,0,5534
nation,Wales,W92000004,2021-04-10,2,5534
nation,Wales,W92000004,2021-04-09,2,5532
nation,Wales,W92000004,2021-04-08,1,5530
nation,Wales,W92000004,2021-04-07,0,5529
nation,Wales,W92000004,2021-04-06,2,5529
nation,Wales,W92000004,2021-04-05,1,5527
nation,Wales,W92000004,2021-04-04,0,5526
nation,Wales,W92000004,2021-04-03,1,5526
nation,Wales,W92000004,2021-04-02,5,5525
nation,Wales,W92000004,2021-04-01,2,5520
nation,Wales,W92000004,2021-03-31,0,5518
nation,Wales,W92000004,2021-03-30,0,5518
nation,Wales,W92000004,2021-03-29,2,5518
nation,Wales,W92000004,2021-03-28,1,5516
nation,Wales,W92000004,2021-03-27,1,5515
nation,Wales,W92000004,2021-03-26,1,5514
nation,Wales,W92000004,2021-03-25,1,5513
nation,Wales,W92000004,2021-03-24,2,5512
nation,Wales,W92000004,2021-03-23,1,5510
nation,Wales,W92000004,2021-03-22,3,5509
nation,Wales,W92000004,2021-03-21,3,5506
nation,Wales,W92000004,2021-03-20,0,5503
nation,Wales,W92000004,2021-03-19,7,5503
nation,Wales,W92000004,2021-03-18,2,5496
nation,Wales,W92000004,2021-03-17,5,5494
nation,Wales,W92000004,2021-03-16,3,5489
nation,Wales,W92000004,2021-03-15,4,5486
nation,Wales,W92000004,2021-03-14,8,5482
nation,Wales,W92000004,2021-03-13,4,5474
nation,Wales,W92000004,2021-03-12,4,5470
nation,Wales,W92000004,2021-03-11,3,5466
nation,Wales,W92000004,2021-03-10,7,5463
nation,Wales,W92000004,2021-03-09,4,5456
nation,Wales,W92000004,2021-03-08,6,5452
nation,Wales,W92000004,2021-03-07,6,5446
nation,Wales,W92000004,2021-03-06,8,5440
nation,Wales,W92000004,2021-03-05,4,5432
nation,Wales,W92000004,2021-03-04,8,5428
nation,Wales,W92000004,2021-03-03,6,5420
nation,Wales,W92000004,2021-03-02,13,5414
nation,Wales,W92000004,2021-03-01,10,5401
nation,Wales,W92000004,2021-02-28,3,5391
nation,Wales,W92000004,2021-02-27,12,5388
nation,Wales,W92000004,2021-02-26,13,5376
nation,Wales,W92000004,2021-02-25,14,5363
nation,Wales,W92000004,2021-02-24,12,5349
nation,Wales,W92000004,2021-02-23,14,5337
nation,Wales,W92000004,2021-02-22,13,5323
nation,Wales,W92000004,2021-02-21,15,5310
nation,Wales,W92000004,2021-02-20,15,5295
nation,Wales,W92000004,2021-02-19,18,5280
nation,Wales,W92000004,2021-02-18,11,5262
nation,Wales,W92000004,2021-02-17,13,5251
nation,Wales,W92000004,2021-02-16,12,5238
nation,Wales,W92000004,2021-02-15,18,5226
nation,Wales,W92000004,2021-02-14,21,5208
nation,Wales,W92000004,2021-02-13,19,5187
nation,Wales,W92000004,2021-02-12,25,5168
nation,Wales,W92000004,2021-02-11,16,5143
nation,Wales,W92000004,2021-02-10,20,5127
nation,Wales,W92000004,2021-02-09,18,5107
nation,Wales,W92000004,2021-02-08,17,5089
nation,Wales,W92000004,2021-02-07,18,5072
nation,Wales,W92000004,2021-02-06,27,5054
nation,Wales,W92000004,2021-02-05,23,5027
nation,Wales,W92000004,2021-02-04,22,5004
nation,Wales,W92000004,2021-02-03,27,4982
nation,Wales,W92000004,2021-02-02,33,4955
nation,Wales,W92000004,2021-02-01,29,4922
nation,Wales,W92000004,2021-01-31,22,4893
nation,Wales,W92000004,2021-01-30,22,4871
nation,Wales,W92000004,2021-01-29,42,4849
nation,Wales,W92000004,2021-01-28,29,4807
nation,Wales,W92000004,2021-01-27,22,4778
nation,Wales,W92000004,2021-01-26,37,4756
nation,Wales,W92000004,2021-01-25,27,4719
nation,Wales,W92000004,2021-01-24,34,4692
nation,Wales,W92000004,2021-01-23,33,4658
nation,Wales,W92000004,2021-01-22,39,4625
nation,Wales,W92000004,2021-01-21,34,4586
nation,Wales,W92000004,2021-01-20,38,4552
nation,Wales,W92000004,2021-01-19,26,4514
nation,Wales,W92000004,2021-01-18,43,4488
nation,Wales,W92000004,2021-01-17,26,4445
nation,Wales,W92000004,2021-01-16,40,4419
nation,Wales,W92000004,2021-01-15,42,4379
nation,Wales,W92000004,2021-01-14,54,4337
nation,Wales,W92000004,2021-01-13,43,4283
nation,Wales,W92000004,2021-01-12,48,4240
nation,Wales,W92000004,2021-01-11,54,4192
nation,Wales,W92000004,2021-01-10,40,4138
nation,Wales,W92000004,2021-01-09,34,4098
nation,Wales,W92000004,2021-01-08,45,4064
nation,Wales,W92000004,2021-01-07,41,4019
nation,Wales,W92000004,2021-01-06,48,3978
nation,Wales,W92000004,2021-01-05,39,3930
nation,Wales,W92000004,2021-01-04,37,3891
nation,Wales,W92000004,2021-01-03,53,3854
nation,Wales,W92000004,2021-01-02,34,3801
nation,Wales,W92000004,2021-01-01,58,3767
nation,Wales,W92000004,2020-12-31,51,3709
nation,Wales,W92000004,2020-12-30,50,3658
nation,Wales,W92000004,2020-12-29,41,3608
nation,Wales,W92000004,2020-12-28,49,3567
nation,Wales,W92000004,2020-12-27,29,3518
nation,Wales,W92000004,2020-12-26,43,3489
nation,Wales,W92000004,2020-12-25,33,3446
nation,Wales,W92000004,2020-12-24,45,3413
nation,Wales,W92000004,2020-12-23,34,3368
nation,Wales,W92000004,2020-12-22,35,3334
nation,Wales,W92000004,2020-12-21,37,3299
nation,Wales,W92000004,2020-12-20,35,3262
nation,Wales,W92000004,2020-12-19,34,3227
nation,Wales,W92000004,2020-12-18,48,3193
nation,Wales,W92000004,2020-12-17,48,3145
nation,Wales,W92000004,2020-12-16,34,3097
nation,Wales,W92000004,2020-12-15,33,3063
nation,Wales,W92000004,2020-12-14,30,3030
nation,Wales,W92000004,2020-12-13,22,3000
nation,Wales,W92000004,2020-12-12,33,2978
nation,Wales,W92000004,2020-12-11,26,2945
nation,Wales,W92000004,2020-12-10,33,2919
nation,Wales,W92000004,2020-12-09,25,2886
nation,Wales,W92000004,2020-12-08,25,2861
nation,Wales,W92000004,2020-12-07,20,2836
nation,Wales,W92000004,2020-12-06,25,2816
nation,Wales,W92000004,2020-12-05,20,2791
nation,Wales,W92000004,2020-12-04,26,2771
nation,Wales,W92000004,2020-12-03,27,2745
nation,Wales,W92000004,2020-12-02,22,2718
nation,Wales,W92000004,2020-12-01,19,2696
nation,Wales,W92000004,2020-11-30,17,2677
nation,Wales,W92000004,2020-11-29,26,2660
nation,Wales,W92000004,2020-11-28,32,2634
nation,Wales,W92000004,2020-11-27,26,2602
nation,Wales,W92000004,2020-11-26,30,2576
nation,Wales,W92000004,2020-11-25,17,2546
nation,Wales,W92000004,2020-11-24,18,2529
nation,Wales,W92000004,2020-11-23,25,2511
nation,Wales,W92000004,2020-11-22,27,2486
nation,Wales,W92000004,2020-11-21,28,2459
nation,Wales,W92000004,2020-11-20,21,2431
nation,Wales,W92000004,2020-11-19,26,2410
nation,Wales,W92000004,2020-11-18,18,2384
nation,Wales,W92000004,2020-11-17,29,2366
nation,Wales,W92000004,2020-11-16,23,2337
nation,Wales,W92000004,2020-11-15,25,2314
nation,Wales,W92000004,2020-11-14,19,2289
nation,Wales,W92000004,2020-11-13,30,2270
nation,Wales,W92000004,2020-11-12,28,2240
nation,Wales,W92000004,2020-11-11,29,2212
nation,Wales,W92000004,2020-11-10,28,2183
nation,Wales,W92000004,2020-11-09,29,2155
nation,Wales,W92000004,2020-11-08,28,2126
nation,Wales,W92000004,2020-11-07,15,2098
nation,Wales,W92000004,2020-11-06,26,2083
nation,Wales,W92000004,2020-11-05,31,2057
nation,Wales,W92000004,2020-11-04,22,2026
nation,Wales,W92000004,2020-11-03,23,2004
nation,Wales,W92000004,2020-11-02,17,1981
nation,Wales,W92000004,2020-11-01,28,1964
nation,Wales,W92000004,2020-10-31,12,1936
nation,Wales,W92000004,2020-10-30,14,1924
nation,Wales,W92000004,2020-10-29,21,1910
nation,Wales,W92000004,2020-10-28,11,1889
nation,Wales,W92000004,2020-10-27,23,1878
nation,Wales,W92000004,2020-10-26,15,1855
nation,Wales,W92000004,2020-10-25,16,1840
nation,Wales,W92000004,2020-10-24,15,1824
nation,Wales,W92000004,2020-10-23,11,1809
nation,Wales,W92000004,2020-10-22,28,1798
nation,Wales,W92000004,2020-10-21,13,1770
nation,Wales,W92000004,2020-10-20,4,1757
nation,Wales,W92000004,2020-10-19,13,1753
nation,Wales,W92000004,2020-10-18,11,1740
nation,Wales,W92000004,2020-10-17,4,1729
nation,Wales,W92000004,2020-10-16,6,1725
nation,Wales,W92000004,2020-10-15,7,1719
nation,Wales,W92000004,2020-10-14,7,1712
nation,Wales,W92000004,2020-10-13,8,1705
nation,Wales,W92000004,2020-10-12,4,1697
nation,Wales,W92000004,2020-10-11,4,1693
nation,Wales,W92000004,2020-10-10,3,1689
nation,Wales,W92000004,2020-10-09,6,1686
nation,Wales,W92000004,2020-10-08,6,1680
nation,Wales,W92000004,2020-10-07,11,1674
nation,Wales,W92000004,2020-10-06,4,1663
nation,Wales,W92000004,2020-10-05,10,1659
nation,Wales,W92000004,2020-10-04,3,1649
nation,Wales,W92000004,2020-10-03,8,1646
nation,Wales,W92000004,2020-10-02,2,1638
nation,Wales,W92000004,2020-10-01,5,1636
nation,Wales,W92000004,2020-09-30,4,1631
nation,Wales,W92000004,2020-09-29,4,1627
nation,Wales,W92000004,2020-09-28,3,1623
nation,Wales,W92000004,2020-09-27,3,1620
nation,Wales,W92000004,2020-09-26,2,1617
nation,Wales,W92000004,2020-09-25,1,1615
nation,Wales,W92000004,2020-09-24,0,1614
nation,Wales,W92000004,2020-09-23,3,1614
nation,Wales,W92000004,2020-09-22,3,1611
nation,Wales,W92000004,2020-09-21,1,1608
nation,Wales,W92000004,2020-09-20,1,1607
nation,Wales,W92000004,2020-09-19,0,1606
nation,Wales,W92000004,2020-09-18,0,1606
nation,Wales,W92000004,2020-09-17,2,1606
nation,Wales,W92000004,2020-09-16,2,1604
nation,Wales,W92000004,2020-09-15,2,1602
nation,Wales,W92000004,2020-09-14,0,1600
nation,Wales,W92000004,2020-09-13,1,1600
nation,Wales,W92000004,2020-09-12,0,1599
nation,Wales,W92000004,2020-09-11,1,1599
nation,Wales,W92000004,2020-09-10,0,1598
nation,Wales,W92000004,2020-09-09,0,1598
nation,Wales,W92000004,2020-09-08,0,1598
nation,Wales,W92000004,2020-09-07,0,1598
nation,Wales,W92000004,2020-09-06,0,1598
nation,Wales,W92000004,2020-09-05,0,1598
nation,Wales,W92000004,2020-09-04,0,1598
nation,Wales,W92000004,2020-09-03,1,1598
nation,Wales,W92000004,2020-09-02,0,1597
nation,Wales,W92000004,2020-09-01,0,1597
nation,Wales,W92000004,2020-08-31,2,1597
nation,Wales,W92000004,2020-08-30,0,1595
nation,Wales,W92000004,2020-08-29,0,1595
nation,Wales,W92000004,2020-08-28,0,1595
nation,Wales,W92000004,2020-08-27,0,1595
nation,Wales,W92000004,2020-08-26,0,1595
nation,Wales,W92000004,2020-08-25,0,1595
nation,Wales,W92000004,2020-08-24,1,1595
nation,Wales,W92000004,2020-08-23,0,1594
nation,Wales,W92000004,2020-08-22,1,1594
nation,Wales,W92000004,2020-08-21,0,1593
nation,Wales,W92000004,2020-08-20,0,1593
nation,Wales,W92000004,2020-08-19,0,1593
nation,Wales,W92000004,2020-08-18,2,1593
nation,Wales,W92000004,2020-08-17,0,1591
nation,Wales,W92000004,2020-08-16,0,1591
nation,Wales,W92000004,2020-08-15,0,1591
nation,Wales,W92000004,2020-08-14,1,1591
nation,Wales,W92000004,2020-08-13,1,1590
nation,Wales,W92000004,2020-08-12,1,1589
nation,Wales,W92000004,2020-08-11,0,1588
nation,Wales,W92000004,2020-08-10,2,1588
nation,Wales,W92000004,2020-08-09,0,1586
nation,Wales,W92000004,2020-08-08,2,1586
nation,Wales,W92000004,2020-08-07,5,1584
nation,Wales,W92000004,2020-08-06,0,1579
nation,Wales,W92000004,2020-08-05,3,1579
nation,Wales,W92000004,2020-08-04,4,1576
nation,Wales,W92000004,2020-08-03,1,1572
nation,Wales,W92000004,2020-08-02,2,1571
nation,Wales,W92000004,2020-08-01,2,1569
nation,Wales,W92000004,2020-07-31,4,1567
nation,Wales,W92000004,2020-07-30,2,1563
nation,Wales,W92000004,2020-07-29,4,1561
nation,Wales,W92000004,2020-07-28,2,1557
nation,Wales,W92000004,2020-07-27,1,1555
nation,Wales,W92000004,2020-07-26,2,1554
nation,Wales,W92000004,2020-07-25,2,1552
nation,Wales,W92000004,2020-07-24,1,1550
nation,Wales,W92000004,2020-07-23,0,1549
nation,Wales,W92000004,2020-07-22,1,1549
nation,Wales,W92000004,2020-07-21,1,1548
nation,Wales,W92000004,2020-07-20,0,1547
nation,Wales,W92000004,2020-07-19,0,1547
nation,Wales,W92000004,2020-07-18,0,1547
nation,Wales,W92000004,2020-07-17,0,1547
nation,Wales,W92000004,2020-07-16,1,1547
nation,Wales,W92000004,2020-07-15,0,1546
nation,Wales,W92000004,2020-07-14,1,1546
nation,Wales,W92000004,2020-07-13,2,1545
nation,Wales,W92000004,2020-07-12,0,1543
nation,Wales,W92000004,2020-07-11,1,1543
nation,Wales,W92000004,2020-07-10,0,1542
nation,Wales,W92000004,2020-07-09,1,1542
nation,Wales,W92000004,2020-07-08,1,1541
nation,Wales,W92000004,2020-07-07,1,1540
nation,Wales,W92000004,2020-07-06,2,1539
nation,Wales,W92000004,2020-07-05,2,1537
nation,Wales,W92000004,2020-07-04,2,1535
nation,Wales,W92000004,2020-07-03,0,1533
nation,Wales,W92000004,2020-07-02,3,1533
nation,Wales,W92000004,2020-07-01,4,1530
nation,Wales,W92000004,2020-06-30,4,1526
nation,Wales,W92000004,2020-06-29,3,1522
nation,Wales,W92000004,2020-06-28,2,1519
nation,Wales,W92000004,2020-06-27,6,1517
nation,Wales,W92000004,2020-06-26,2,1511
nation,Wales,W92000004,2020-06-25,9,1509
nation,Wales,W92000004,2020-06-24,6,1500
nation,Wales,W92000004,2020-06-23,1,1494
nation,Wales,W92000004,2020-06-22,2,1493
nation,Wales,W92000004,2020-06-21,5,1491
nation,Wales,W92000004,2020-06-20,3,1486
nation,Wales,W92000004,2020-06-19,4,1483
nation,Wales,W92000004,2020-06-18,0,1479
nation,Wales,W92000004,2020-06-17,1,1479
nation,Wales,W92000004,2020-06-16,8,1478
nation,Wales,W92000004,2020-06-15,6,1470
nation,Wales,W92000004,2020-06-14,6,1464
nation,Wales,W92000004,2020-06-13,6,1458
nation,Wales,W92000004,2020-06-12,4,1452
nation,Wales,W92000004,2020-06-11,5,1448
nation,Wales,W92000004,2020-06-10,7,1443
nation,Wales,W92000004,2020-06-09,4,1436
nation,Wales,W92000004,2020-06-08,7,1432
nation,Wales,W92000004,2020-06-07,8,1425
nation,Wales,W92000004,2020-06-06,9,1417
nation,Wales,W92000004,2020-06-05,4,1408
nation,Wales,W92000004,2020-06-04,12,1404
nation,Wales,W92000004,2020-06-03,7,1392
nation,Wales,W92000004,2020-06-02,5,1385
nation,Wales,W92000004,2020-06-01,9,1380
nation,Wales,W92000004,2020-05-31,7,1371
nation,Wales,W92000004,2020-05-30,10,1364
nation,Wales,W92000004,2020-05-29,11,1354
nation,Wales,W92000004,2020-05-28,16,1343
nation,Wales,W92000004,2020-05-27,6,1327
nation,Wales,W92000004,2020-05-26,10,1321
nation,Wales,W92000004,2020-05-25,10,1311
nation,Wales,W92000004,2020-05-24,12,1301
nation,Wales,W92000004,2020-05-23,7,1289
nation,Wales,W92000004,2020-05-22,10,1282
nation,Wales,W92000004,2020-05-21,9,1272
nation,Wales,W92000004,2020-05-20,7,1263
nation,Wales,W92000004,2020-05-19,11,1256
nation,Wales,W92000004,2020-05-18,10,1245
nation,Wales,W92000004,2020-05-17,11,1235
nation,Wales,W92000004,2020-05-16,13,1224
nation,Wales,W92000004,2020-05-15,16,1211
nation,Wales,W92000004,2020-05-14,12,1195
nation,Wales,W92000004,2020-05-13,16,1183
nation,Wales,W92000004,2020-05-12,11,1167
nation,Wales,W92000004,2020-05-11,15,1156
nation,Wales,W92000004,2020-05-10,10,1141
nation,Wales,W92000004,2020-05-09,7,1131
nation,Wales,W92000004,2020-05-08,13,1124
nation,Wales,W92000004,2020-05-07,19,1111
nation,Wales,W92000004,2020-05-06,23,1092
nation,Wales,W92000004,2020-05-05,17,1069
nation,Wales,W92000004,2020-05-04,23,1052
nation,Wales,W92000004,2020-05-03,14,1029
nation,Wales,W92000004,2020-05-02,14,1015
nation,Wales,W92000004,2020-05-01,29,1001
nation,Wales,W92000004,2020-04-30,16,972
nation,Wales,W92000004,2020-04-29,26,956
nation,Wales,W92000004,2020-04-28,15,930
nation,Wales,W92000004,2020-04-27,16,915
nation,Wales,W92000004,2020-04-26,16,899
nation,Wales,W92000004,2020-04-25,29,883
nation,Wales,W92000004,2020-04-24,31,854
nation,Wales,W92000004,2020-04-23,18,823
nation,Wales,W92000004,2020-04-22,23,805
nation,Wales,W92000004,2020-04-21,30,782
nation,Wales,W92000004,2020-04-20,25,752
nation,Wales,W92000004,2020-04-19,26,727
nation,Wales,W92000004,2020-04-18,32,701
nation,Wales,W92000004,2020-04-17,30,669
nation,Wales,W92000004,2020-04-16,35,639
nation,Wales,W92000004,2020-04-15,38,604
nation,Wales,W92000004,2020-04-14,26,566
nation,Wales,W92000004,2020-04-13,43,540
nation,Wales,W92000004,2020-04-12,37,497
nation,Wales,W92000004,2020-04-11,31,460
nation,Wales,W92000004,2020-04-10,25,429
nation,Wales,W92000004,2020-04-09,43,404
nation,Wales,W92000004,2020-04-08,42,361
nation,Wales,W92000004,2020-04-07,32,319
nation,Wales,W92000004,2020-04-06,20,287
nation,Wales,W92000004,2020-04-05,30,267
nation,Wales,W92000004,2020-04-04,31,237
nation,Wales,W92000004,2020-04-03,29,206
nation,Wales,W92000004,2020-04-02,28,177
nation,Wales,W92000004,2020-04-01,21,149
nation,Wales,W92000004,2020-03-31,15,128
nation,Wales,W92000004,2020-03-30,16,113
nation,Wales,W92000004,2020-03-29,18,97
nation,Wales,W92000004,2020-03-28,15,79
nation,Wales,W92000004,2020-03-27,10,64
nation,Wales,W92000004,2020-03-26,11,54
nation,Wales,W92000004,2020-03-25,10,43
nation,Wales,W92000004,2020-03-24,9,33
nation,Wales,W92000004,2020-03-23,4,24
nation,Wales,W92000004,2020-03-22,5,20
nation,Wales,W92000004,2020-03-21,7,15
nation,Wales,W92000004,2020-03-20,2,8
nation,Wales,W92000004,2020-03-19,3,6
nation,Wales,W92000004,2020-03-18,0,3
nation,Wales,W92000004,2020-03-17,0,3
nation,Wales,W92000004,2020-03-16,3,3
